,Order Priority,Market,Sales,Quantity,Shipping Cost,Discount,City,State,Country,Region,product category,Ship Mode
384,3,3,109.95,1,9.25,0.0,2789,854,7,5,0,Second Class
385,3,3,7.8,1,0.69,0.0,1440,998,7,5,1,Standard Class
386,3,3,16.02,1,1.16,0.0,1801,935,7,5,1,Standard Class
387,3,3,43.56,1,4.68,0.0,1801,935,7,5,2,Standard Class
388,3,3,137.16,1,8.18,0.0,3347,1029,7,5,0,Standard Class
389,3,3,524.4,1,42.25,0.0,3347,1029,7,5,1,Standard Class
390,3,3,9.6,2,1.14,0.0,3347,1029,7,5,1,First Class
391,3,3,15.15,1,0.28,0.0,3347,1029,7,5,1,First Class
392,3,3,115.02,1,7.59,0.0,3347,1029,7,5,2,First Class
393,1,3,1000.98,6,108.48,0.0,3347,1029,7,5,2,Second Class
394,1,3,171.87,1,17.7,0.0,3347,1029,7,5,0,Second Class
395,1,3,53.46,1,3.02,0.0,3347,1029,7,5,1,Second Class
396,3,3,266.4,2,20.86,0.0,3347,1029,7,5,1,Standard Class
397,3,3,855.36,8,53.35,0.0,3347,1029,7,5,0,Standard Class
398,3,3,196.98,1,40.83,0.0,3347,1029,7,5,1,First Class
399,3,3,84.42,2,1.74,0.0,3347,1029,7,5,2,First Class
400,1,3,48.96,1,0.68,0.0,3347,1029,7,5,1,Same Day
401,1,3,78.78,2,13.93,0.0,3347,1029,7,5,1,Same Day
402,1,3,31.08,2,2.36,0.0,3347,1029,7,5,1,Same Day
403,1,3,81.69,1,18.82,0.0,3347,1029,7,5,2,Same Day
404,1,3,13.29,1,2.26,0.0,3347,1029,7,5,1,Same Day
405,3,3,114.78,2,5.23,0.0,2789,854,7,5,1,Standard Class
406,3,3,8.4,1,0.7,0.0,3347,1029,7,5,1,Standard Class
407,3,3,26.88,2,1.41,0.0,3347,1029,7,5,1,Standard Class
408,3,3,29.28,1,1.57,0.0,3347,1029,7,5,1,Standard Class
409,1,3,45.72,1,3.29,0.0,3347,1029,7,5,1,Second Class
410,1,3,212.1,1,29.24,0.0,3347,1029,7,5,1,Second Class
411,1,3,201.12,8,24.97,0.0,3347,1029,7,5,0,Second Class
412,3,3,97.74,2,8.42,0.0,3347,1029,7,5,1,First Class
413,1,3,174.33,1,31.58,0.0,3347,1029,7,5,2,Standard Class
414,3,3,74.16,6,5.65,0.0,3347,1029,7,5,1,Standard Class
415,3,3,132.96,8,5.84,0.0,3347,1029,7,5,1,Second Class
416,3,3,379.44,8,28.37,0.0,3347,1029,7,5,2,Second Class
417,3,3,16.68,1,1.19,0.0,3347,1029,7,5,1,Second Class
418,3,3,59.82,1,2.33,0.0,3347,1029,7,5,0,Second Class
419,3,3,512.28,2,27.36,0.0,3347,1029,7,5,2,Standard Class
420,3,3,193.8,4,18.57,0.0,3347,1029,7,5,0,Standard Class
421,3,3,96.6,2,9.33,0.0,3347,1029,7,5,1,Second Class
422,3,3,719.88,14,15.41,0.0,1846,1005,7,5,1,Standard Class
423,1,3,249.18,2,39.0,0.0,3347,1029,7,5,2,Second Class
424,1,3,6.75,1,0.72,0.0,1657,204,7,5,1,Standard Class
425,1,3,588.36,4,66.7,0.0,1657,204,7,5,0,Standard Class
426,1,3,12.57,1,1.26,0.0,1657,204,7,5,1,Standard Class
427,3,3,306.78,1,12.68,0.0,1846,1005,7,5,1,Standard Class
428,3,3,24.78,1,1.4,0.0,1846,1005,7,5,1,Standard Class
429,3,3,170.19,1,9.48,0.0,1212,935,7,5,0,Standard Class
430,1,3,86.94,6,17.09,0.0,1657,204,7,5,1,First Class
431,1,3,29.1,2,1.87,0.0,1657,204,7,5,1,First Class
432,3,3,26.4,2,3.9,0.0,3347,1029,7,5,1,Second Class
433,1,3,42.24,2,7.34,0.0,3347,1029,7,5,1,Standard Class
434,1,3,628.2,2,67.29,0.0,3347,1029,7,5,2,Standard Class
435,1,3,13.95,1,1.92,0.0,3347,1029,7,5,1,Standard Class
436,3,3,291.96,6,29.01,0.0,1440,998,7,5,1,Standard Class
437,3,3,344.76,4,27.14,0.0,1440,998,7,5,2,Standard Class
438,3,3,28.38,2,1.28,0.0,3347,1029,7,5,1,Standard Class
439,3,3,625.02,2,65.91,0.0,60,669,9,5,2,Second Class
440,3,3,44.16,4,6.85,0.0,60,669,9,5,1,Second Class
441,1,3,349.2,8,48.87,0.0,2878,328,16,5,0,Standard Class
442,1,3,48.96,1,4.8,0.0,2878,328,16,5,1,Standard Class
443,1,3,40.05,1,1.98,0.0,2878,328,16,5,1,Second Class
444,1,3,57.51,1,6.48,0.0,2878,328,16,5,1,Second Class
445,1,3,740.34,6,91.34,0.0,2878,328,16,5,2,Second Class
446,1,3,103.59,1,19.54,0.0,2878,328,16,5,2,Second Class
447,3,3,176.88,2,11.45,0.0,2878,328,16,5,2,Standard Class
448,3,3,154.2,4,17.69,0.0,2878,328,16,5,1,Standard Class
449,3,3,57.87,1,5.38,0.0,2878,328,16,5,1,Same Day
450,3,3,262.29,1,30.58,0.0,2878,328,16,5,2,Same Day
451,3,3,36.24,2,0.84,0.0,2878,328,16,5,1,Same Day
452,3,3,93.0,4,6.21,0.0,3257,328,16,5,1,Standard Class
453,2,3,233.76,8,25.25,0.0,3561,328,16,5,1,Standard Class
454,1,3,124.68,4,15.74,0.0,2878,328,16,5,1,Standard Class
455,1,3,47.1,1,3.07,0.0,2878,328,16,5,1,Standard Class
456,1,3,50.79,1,4.78,0.0,2878,328,16,5,1,Standard Class
457,1,3,22.8,4,0.55,0.0,2878,328,16,5,1,Standard Class
458,3,1,43.92,1,3.35,0.0,797,565,14,0,1,Standard Class
459,1,1,1377.9,10,214.97,0.0,2547,759,14,0,2,Standard Class
460,1,1,56.82,1,4.84,0.0,2547,759,14,0,1,Standard Class
461,1,1,11.55,1,0.71,0.0,1577,35,14,0,1,Standard Class
462,3,1,486.66,2,28.3,0.0,2236,90,14,0,2,Standard Class
463,3,1,59.34,2,3.82,0.0,2236,90,14,0,2,Standard Class
464,1,1,620.64,2,95.1,0.0,2547,759,14,0,1,First Class
465,3,1,13.68,1,1.01,0.0,797,565,14,0,1,Standard Class
466,3,1,61.56,6,6.13,0.0,797,565,14,0,1,Standard Class
467,0,1,20.19,1,4.28,0.0,2547,759,14,0,1,First Class
468,3,1,17.04,1,0.92,0.0,1866,655,14,0,1,Standard Class
469,3,1,27.06,2,0.42,0.0,1866,655,14,0,1,Standard Class
470,1,1,109.8,2,12.23,0.0,2409,161,14,0,1,Standard Class
471,1,1,253.92,2,11.46,0.0,2409,161,14,0,1,Standard Class
472,3,1,53.7,1,3.61,0.0,2547,759,14,0,1,Second Class
473,1,1,115.02,1,10.56,0.0,913,293,14,0,2,First Class
474,1,1,504.0,2,54.36,0.0,913,293,14,0,0,First Class
475,1,1,189.54,1,36.84,0.0,913,293,14,0,2,First Class
476,1,1,50.52,1,7.55,0.0,913,293,14,0,1,First Class
477,1,1,16.44,1,2.95,0.0,913,293,14,0,1,First Class
478,3,1,30.48,1,0.38,0.0,913,293,14,0,1,Standard Class
479,1,1,49.62,2,6.88,0.0,2369,91,14,0,1,Second Class
480,1,1,7.14,1,0.14,0.0,2369,91,14,0,1,Second Class
481,1,1,14.13,1,1.96,0.0,2369,91,14,0,1,Second Class
482,3,1,17.52,1,1.32,0.0,797,565,14,0,1,Standard Class
483,1,1,26.67,1,2.95,0.0,2236,90,14,0,1,Standard Class
484,3,1,49.86,1,4.23,0.0,1577,35,14,0,1,Second Class
485,3,1,207.36,4,8.93,0.0,1577,35,14,0,1,Second Class
486,3,1,48.66,1,1.19,0.0,797,565,14,0,1,Standard Class
487,3,1,6.03,1,0.44,0.0,797,565,14,0,1,Standard Class
488,3,1,118.8,4,9.22,0.0,797,565,14,0,1,Second Class
489,3,1,319.98,1,23.52,0.0,797,565,14,0,2,Standard Class
490,3,1,11.76,1,0.62,0.0,797,565,14,0,1,Standard Class
491,3,1,1175.4,4,83.09,0.0,797,565,14,0,2,Standard Class
492,3,1,39.36,1,5.04,0.0,797,565,14,0,1,Same Day
493,0,3,28.68,1,11.15,0.0,1384,419,12,5,1,Second Class
494,0,3,27.24,2,6.34,0.0,1384,419,12,5,1,Second Class
495,3,3,31.95,1,2.35,0.0,1828,419,12,5,1,Standard Class
496,3,3,23.88,2,0.7,0.0,1377,413,12,5,1,Second Class
497,3,3,19.29,1,1.99,0.0,1377,413,12,5,1,Second Class
498,3,3,81.78,1,4.73,0.0,1377,413,12,5,1,Second Class
499,3,3,88.2,1,2.81,0.0,487,170,12,5,0,Standard Class
500,3,3,17.88,2,1.11,0.0,487,170,12,5,1,Standard Class
501,1,3,62.07,1,9.69,0.0,2355,1034,12,5,0,Standard Class
502,1,3,171.51,1,14.34,0.0,2355,1034,12,5,0,Standard Class
503,3,3,169.68,1,17.32,0.0,487,170,12,5,2,Standard Class
504,3,3,97.86,2,8.26,0.0,487,170,12,5,1,Standard Class
505,1,3,1487.16,12,36.66,0.0,1384,419,12,5,0,First Class
506,1,3,311.85,1,46.47,0.0,1384,419,12,5,2,First Class
507,3,3,9.6,2,0.66,0.0,3569,413,12,5,1,Standard Class
508,2,3,20.31,1,1.49,0.0,2038,413,12,5,1,Standard Class
509,2,3,391.14,1,48.29,0.0,2038,413,12,5,0,Standard Class
510,1,3,194.34,2,30.46,0.0,1384,419,12,5,1,Standard Class
511,3,3,211.65,1,11.35,0.0,1384,419,12,5,1,Standard Class
512,3,3,25.92,4,2.9,0.0,1384,419,12,5,1,Standard Class
513,3,3,33.12,2,2.46,0.0,2490,170,12,5,1,Standard Class
514,3,3,50.28,1,3.44,0.0,2038,413,12,5,2,Standard Class
515,1,3,67.44,4,13.02,0.0,487,170,12,5,1,Same Day
516,1,3,118.56,8,14.18,0.0,487,170,12,5,1,Standard Class
517,1,3,46.77,1,4.54,0.0,487,170,12,5,1,Standard Class
518,1,3,170.64,4,24.74,0.0,487,170,12,5,1,Standard Class
519,2,3,22.92,2,3.62,0.0,1384,419,12,5,1,Standard Class
520,3,3,101.46,2,8.53,0.0,2038,413,12,5,1,Standard Class
521,3,3,45.09,1,1.95,0.0,2038,413,12,5,1,Standard Class
522,3,3,119.28,4,11.71,0.0,1384,419,12,5,1,Second Class
523,0,3,123.24,1,46.39,0.0,1384,419,12,5,2,Second Class
524,3,3,8.31,1,0.52,0.0,487,170,12,5,1,Second Class
525,0,3,57.36,2,8.79,0.0,1377,413,12,5,1,Second Class
526,0,3,40.26,2,11.51,0.0,1377,413,12,5,1,Second Class
527,1,3,52.86,2,9.36,0.0,2355,1034,12,5,1,Same Day
528,1,3,107.82,2,14.24,0.0,1384,419,12,5,1,Second Class
529,1,3,6.72,1,1.0,0.0,1384,419,12,5,1,Second Class
530,3,3,7.83,1,0.36,0.0,1828,419,12,5,1,Standard Class
531,3,3,34.92,2,3.42,0.0,1828,419,12,5,1,Standard Class
532,3,3,93.96,6,4.4,0.0,1828,419,12,5,1,Standard Class
533,3,3,139.08,2,13.73,0.0,1828,419,12,5,1,Standard Class
534,3,3,66.6,4,3.37,0.0,1828,419,12,5,1,Standard Class
535,3,3,6.99,1,0.42,0.0,1828,419,12,5,1,Standard Class
536,3,3,128.22,2,9.45,0.0,1828,419,12,5,0,Standard Class
537,3,3,168.12,1,11.59,0.0,1828,419,12,5,2,Standard Class
538,3,3,23.64,4,2.28,0.0,1377,413,12,5,1,Standard Class
539,3,3,97.74,2,7.85,0.0,1377,413,12,5,0,Standard Class
540,3,3,18.84,1,0.99,0.0,1377,413,12,5,0,Standard Class
541,2,3,19.2,4,1.55,0.0,1377,413,12,5,1,Standard Class
542,2,3,14.7,1,1.32,0.0,1377,413,12,5,1,Standard Class
543,2,3,301.38,1,47.78,0.0,1377,413,12,5,2,Standard Class
544,3,3,34.08,2,2.03,0.0,1377,413,12,5,1,Standard Class
545,3,3,48.0,1,3.17,0.0,1377,413,12,5,1,Standard Class
546,1,3,10.32,1,3.16,0.0,1377,413,12,5,1,First Class
547,3,3,29.01,1,1.91,0.0,2516,1034,12,5,1,Standard Class
548,3,3,159.66,2,7.44,0.0,2516,1034,12,5,2,Standard Class
549,3,3,54.9,2,4.35,0.0,2516,1034,12,5,1,Standard Class
550,3,3,194.4,4,10.0,0.0,2516,1034,12,5,1,Standard Class
551,0,3,10.74,1,1.81,0.0,487,170,12,5,1,Second Class
552,3,3,798.84,12,66.34,0.0,1377,413,12,5,2,Standard Class
553,1,3,50.73,1,5.28,0.0,1384,419,12,5,1,Second Class
554,3,3,21.69,1,1.34,0.0,2490,170,12,5,1,Standard Class
555,3,3,256.74,2,22.85,0.0,2490,170,12,5,1,Standard Class
556,3,3,10.77,1,0.83,0.0,2490,170,12,5,1,Standard Class
557,3,3,503.4,4,17.63,0.0,2490,170,12,5,2,Standard Class
558,1,3,8.82,2,0.48,0.0,1377,413,12,5,1,Standard Class
559,3,3,12.69,1,1.38,0.0,2355,1034,12,5,1,Same Day
560,3,3,241.89,1,42.56,0.0,2355,1034,12,5,2,Same Day
561,3,3,17.88,1,2.44,0.0,1384,419,12,5,1,Second Class
562,3,3,20.58,2,1.13,0.0,1384,419,12,5,1,Second Class
563,3,3,133.2,6,5.29,0.0,1384,419,12,5,1,Second Class
564,1,3,2757.78,6,446.33,0.0,487,170,12,5,0,Second Class
565,3,3,18.84,1,2.34,0.0,1384,419,12,5,1,Second Class
566,2,3,38.76,2,2.32,0.0,1384,419,12,5,1,Standard Class
567,3,3,756.6,2,91.85,0.0,1384,419,12,5,2,Second Class
568,3,3,46.74,1,5.35,0.0,1384,419,12,5,1,First Class
569,3,3,59.52,2,11.6,0.0,1384,419,12,5,1,First Class
570,3,3,1302.96,2,127.26,0.0,1384,419,12,5,2,First Class
571,3,3,13.26,1,0.81,0.0,487,170,12,5,1,Standard Class
572,3,3,7.95,1,0.72,0.0,487,170,12,5,1,Standard Class
573,0,3,18.93,1,2.62,0.0,2508,788,18,5,0,Second Class
574,0,3,79.92,6,3.39,0.0,2508,788,18,5,1,Second Class
575,3,3,638.91,1,30.66,0.0,3510,1061,18,5,2,Standard Class
576,2,3,14.22,1,1.09,0.0,2981,914,18,5,1,Standard Class
577,2,3,23.82,2,2.08,0.0,2981,914,18,5,1,Standard Class
578,2,3,260.34,1,28.43,0.0,2981,914,18,5,2,Standard Class
579,3,3,54.9,1,3.0,0.0,2981,914,18,5,1,Standard Class
580,3,3,23.91,1,1.97,0.0,2981,914,18,5,0,Standard Class
581,3,3,316.8,12,20.02,0.0,2981,914,18,5,1,Standard Class
582,3,3,1272.6,2,123.03,0.0,2947,896,18,5,2,Second Class
583,1,3,48.45,1,3.9,0.0,2981,914,18,5,0,Same Day
584,3,3,496.44,4,28.73,0.0,3323,1022,18,5,0,Standard Class
585,3,3,62.4,2,6.16,0.0,3323,1022,18,5,1,Standard Class
586,3,3,1195.56,6,13.68,0.0,3323,1022,18,5,0,Standard Class
587,3,3,3.99,1,0.35,0.0,2981,914,18,5,1,Standard Class
588,3,3,13.38,1,1.25,0.0,2981,914,18,5,1,Standard Class
589,2,3,85.5,2,16.91,0.0,2975,912,18,5,1,Standard Class
590,1,3,14.49,1,1.47,0.0,3323,1022,18,5,1,First Class
591,1,3,53.7,1,2.07,0.0,3323,1022,18,5,1,First Class
592,1,3,62.16,1,22.69,0.0,3323,1022,18,5,1,First Class
593,1,3,48.3,1,7.74,0.0,3323,1022,18,5,1,First Class
594,3,3,17.34,1,1.29,0.0,2437,772,18,5,1,Standard Class
595,3,3,176.43,1,12.7,0.0,2437,772,18,5,0,Standard Class
596,3,3,684.36,4,44.56,0.0,3401,1040,18,5,2,Standard Class
597,3,3,47.55,1,3.29,0.0,3401,1040,18,5,1,Standard Class
598,1,3,38.28,2,4.25,0.0,2981,914,18,5,1,Second Class
599,1,3,278.88,2,38.86,0.0,2981,914,18,5,2,Second Class
600,1,3,303.96,2,55.96,0.0,3323,1022,18,5,0,Second Class
601,1,3,56.46,1,9.79,0.0,3323,1022,18,5,1,Second Class
602,1,3,58.83,1,14.78,0.0,3027,932,18,5,0,First Class
603,3,3,56.46,1,4.02,0.0,2504,787,18,5,1,Standard Class
604,1,3,14.82,1,1.05,0.0,2452,777,18,5,1,First Class
605,1,3,74.52,1,12.47,0.0,2981,914,18,5,2,Second Class
606,1,3,45.09,1,6.39,0.0,2508,788,18,5,1,Standard Class
607,3,3,338.7,2,39.31,0.0,2981,914,18,5,0,Standard Class
608,3,3,678.72,4,16.24,0.0,2981,914,18,5,2,Standard Class
609,3,3,6.78,1,0.52,0.0,2981,914,18,5,1,Standard Class
610,3,3,107.52,4,7.04,0.0,2981,914,18,5,1,Standard Class
611,3,3,19.56,4,1.56,0.0,2981,914,18,5,1,Standard Class
612,0,3,114.6,10,38.95,0.0,2508,788,18,5,1,First Class
613,1,3,59.58,2,12.8,0.0,2981,914,18,5,1,Second Class
614,3,3,62.61,1,2.3,0.0,2981,914,18,5,1,Standard Class
615,3,3,393.6,8,23.89,0.0,2981,914,18,5,1,Standard Class
616,3,3,105.12,8,23.06,0.0,2981,914,18,5,1,First Class
617,3,3,16.14,1,3.17,0.0,2981,914,18,5,1,First Class
618,0,3,25.38,2,8.23,0.0,2981,914,18,5,1,First Class
619,0,3,48.96,1,9.03,0.0,2981,914,18,5,1,First Class
620,3,3,511.68,4,49.58,0.0,523,180,18,5,1,Standard Class
621,3,3,48.63,1,5.77,0.0,2981,914,18,5,1,First Class
622,3,3,782.28,2,172.29,0.0,2981,914,18,5,0,First Class
623,3,3,61.08,2,2.74,0.0,2981,914,18,5,1,First Class
624,1,3,26.37,1,5.1,0.0,523,180,18,5,1,Standard Class
625,1,3,153.12,1,25.6,0.0,523,180,18,5,2,Standard Class
626,1,3,17.88,2,2.54,0.0,523,180,18,5,1,Standard Class
627,3,3,6.12,1,0.19,0.0,2975,912,18,5,1,Standard Class
628,1,3,100.5,2,26.22,0.0,2508,788,18,5,0,First Class
629,1,3,198.39,1,38.5,0.0,2508,788,18,5,1,First Class
630,1,3,10.89,1,1.83,0.0,2508,788,18,5,1,First Class
631,3,3,26.25,1,1.49,0.0,2981,914,18,5,1,Standard Class
632,3,3,53.73,1,3.17,0.0,2981,914,18,5,1,Standard Class
633,3,3,391.86,2,11.81,0.0,2975,912,18,5,0,Same Day
634,0,3,99.6,2,19.59,0.0,3323,1022,18,5,1,Same Day
635,3,3,1811.34,6,133.55,0.0,2981,914,18,5,2,Standard Class
636,3,3,546.0,4,39.47,0.0,2981,914,18,5,2,Standard Class
637,3,3,70.47,1,9.49,0.0,2981,914,18,5,1,Second Class
638,3,3,360.24,2,21.93,0.0,2981,914,18,5,0,Standard Class
639,1,3,168.6,4,37.15,0.0,2981,914,18,5,1,First Class
640,1,3,364.5,6,37.49,0.0,2981,914,18,5,1,First Class
641,3,3,211.65,1,16.24,0.0,2508,788,18,5,1,Standard Class
642,3,3,118.68,4,3.81,0.0,2508,788,18,5,2,Standard Class
643,1,3,84.84,2,6.7,0.0,2981,914,18,5,0,Second Class
644,3,3,305.37,1,22.38,0.0,2981,914,18,5,2,Standard Class
645,3,3,14.7,1,0.98,0.0,2981,914,18,5,1,Standard Class
646,3,3,144.33,1,8.68,0.0,2981,914,18,5,2,Standard Class
647,1,3,249.57,1,15.98,0.0,2981,914,18,5,0,Standard Class
648,1,1,50.7,2,5.68,0.0,515,177,19,0,0,Standard Class
649,3,1,217.02,2,12.83,0.0,515,177,19,0,0,Standard Class
650,3,6,377.97,3,11.76,0.0,2261,700,139,6,2,Standard Class
651,3,6,502.488,3,32.08,0.2,2807,192,139,12,0,Standard Class
652,3,6,196.704,6,12.97,0.2,2807,192,139,12,1,Standard Class
653,3,6,91.056,6,3.22,0.2,1485,331,139,10,1,Standard Class
654,3,6,3.928,1,0.36,0.2,2261,700,139,6,1,Standard Class
655,3,6,2.368,2,0.16,0.2,1181,73,139,12,1,Standard Class
656,3,6,19.008,3,1.55,0.2,1181,73,139,12,1,Standard Class
657,3,6,14.62,2,0.31,0.0,2261,700,139,6,1,Standard Class
658,3,6,2.688,2,0.1,0.2,1381,977,139,3,1,Standard Class
659,3,6,317.058,3,30.33,0.3,1381,977,139,3,0,Standard Class
660,3,6,149.352,3,14.15,0.2,1381,977,139,3,1,Standard Class
661,3,6,227.976,3,7.22,0.2,1381,977,139,3,2,Standard Class
662,3,6,99.98,2,9.22,0.0,3016,1033,139,10,2,Second Class
663,3,6,29.46,6,1.56,0.0,3016,1033,139,10,0,Second Class
664,3,6,151.92,4,9.59,0.0,1484,643,139,3,1,Standard Class
665,3,6,196.62,2,5.01,0.0,1484,643,139,3,1,Standard Class
666,3,6,144.12,3,11.93,0.0,1484,643,139,3,1,Standard Class
667,3,6,15.96,2,0.79,0.0,1484,643,139,3,1,Standard Class
668,1,6,18.75,5,2.74,0.0,2519,192,139,12,1,Second Class
669,3,6,321.552,6,18.73,0.2,1746,192,139,12,2,Standard Class
670,1,6,302.376,3,60.33,0.2,66,698,139,12,2,Standard Class
671,1,6,8.56,2,1.42,0.0,2715,351,139,10,1,Standard Class
672,1,6,239.97,3,27.96,0.0,2715,351,139,10,2,Standard Class
673,1,6,356.94,2,49.06,0.0,2715,351,139,10,1,Standard Class
674,3,6,194.7,5,10.86,0.0,2265,1033,139,10,1,Standard Class
675,3,6,591.32,4,34.14,0.0,2265,1033,139,10,0,Standard Class
676,3,6,2.84,1,0.21,0.0,2265,1033,139,10,1,Standard Class
677,3,6,166.44,3,14.67,0.0,2784,1010,139,12,1,Second Class
678,1,6,2.394,1,0.23,0.8,683,435,139,3,1,First Class
679,3,6,100.704,6,7.23,0.2,2072,73,139,12,1,Standard Class
680,3,6,13.36,2,1.39,0.0,3016,1033,139,10,1,Second Class
681,3,6,296.712,13,30.75,0.2,2261,700,139,6,1,Standard Class
682,3,6,269.36,7,23.68,0.0,2899,1045,139,12,1,Standard Class
683,3,6,8.016,3,0.58,0.2,2469,773,139,6,1,Standard Class
684,3,6,59.92,4,3.94,0.0,1884,192,139,12,0,Standard Class
685,1,6,69.99,1,4.72,0.0,2260,700,139,6,2,First Class
686,0,6,397.6,5,121.91,0.0,760,920,139,10,0,Second Class
687,0,6,85.96,7,13.78,0.0,760,920,139,10,1,Second Class
688,0,6,13.12,4,4.16,0.0,760,920,139,10,1,Second Class
689,0,6,45.66,3,8.44,0.0,760,920,139,10,1,Second Class
690,3,6,40.68,3,0.71,0.2,987,977,139,3,2,First Class
691,3,6,763.28,5,153.02,0.3,987,977,139,3,0,First Class
692,3,6,1.869,1,0.17,0.7,2083,331,139,10,1,Standard Class
693,1,6,34.44,3,3.12,0.0,2261,700,139,6,1,Second Class
694,1,6,7.184,2,1.57,0.2,1884,192,139,12,1,First Class
695,1,6,6.28,2,1.41,0.0,1884,192,139,12,1,First Class
696,1,6,480.74,2,21.55,0.0,1884,192,139,12,1,First Class
697,1,6,616.998,6,93.48,0.15,1884,192,139,12,0,First Class
698,1,6,141.4,5,14.96,0.0,1884,192,139,12,1,First Class
699,1,6,48.94,1,7.23,0.0,2261,700,139,6,1,Standard Class
700,3,6,29.24,4,1.04,0.0,2899,1045,139,12,1,Standard Class
701,3,6,36.99,1,2.09,0.0,2673,502,139,10,2,Standard Class
702,3,6,629.1,6,33.11,0.0,2673,502,139,10,1,Standard Class
703,3,6,193.95,3,9.63,0.0,2673,502,139,10,1,Standard Class
704,3,6,5.46,3,0.25,0.0,2673,502,139,10,1,Standard Class
705,0,6,120.712,1,18.43,0.2,2738,192,139,12,0,Second Class
706,3,6,88.8,6,7.9,0.0,484,192,139,12,1,Standard Class
707,3,6,319.968,4,24.01,0.2,484,192,139,12,2,Standard Class
708,3,6,40.08,6,4.31,0.0,1768,694,139,12,1,Standard Class
709,3,6,91.96,2,2.77,0.0,1884,192,139,12,0,Standard Class
710,3,6,33.11,7,4.35,0.0,1884,192,139,12,0,Standard Class
711,3,6,19.44,3,2.11,0.0,1884,192,139,12,1,Standard Class
712,3,6,55.48,1,2.28,0.0,1884,192,139,12,1,Standard Class
713,3,6,7.52,5,0.33,0.2,659,714,139,10,1,Standard Class
714,3,6,10.272,3,1.21,0.2,659,714,139,10,1,Standard Class
715,3,6,47.808,12,3.79,0.2,659,714,139,10,1,Standard Class
716,3,6,978.84,9,56.8,0.2,659,714,139,10,2,Standard Class
717,3,6,15.552,3,1.35,0.2,2469,773,139,6,1,Second Class
718,3,6,64.704,6,4.14,0.2,2469,773,139,6,2,Second Class
719,3,6,17.472,3,1.75,0.2,2469,773,139,6,0,Second Class
720,3,6,135.516,1,7.32,0.4,2469,773,139,6,2,Second Class
721,1,6,22.96,7,3.39,0.0,70,1033,139,10,1,Second Class
722,1,6,28.99,1,3.76,0.0,70,1033,139,10,2,Second Class
723,1,6,12.96,2,1.79,0.0,70,1033,139,10,1,Second Class
724,1,6,22.96,7,2.45,0.0,70,1033,139,10,1,Second Class
725,1,6,4164.05,5,846.54,0.0,70,1033,139,10,1,Second Class
726,0,6,99.98,2,22.93,0.0,2261,700,139,6,2,First Class
727,0,6,5.312,2,1.26,0.6,1381,977,139,3,0,Second Class
728,3,6,3.69,1,0.39,0.0,1435,438,139,3,1,First Class
729,3,6,1103.97,3,63.82,0.0,1435,438,139,3,1,First Class
730,1,6,331.536,3,41.66,0.2,683,435,139,3,1,Standard Class
731,3,6,56.52,9,4.43,0.0,2261,700,139,6,0,Standard Class
732,3,6,39.96,2,2.45,0.0,2811,192,139,12,1,Standard Class
733,3,6,1432.0,5,88.7,0.2,2811,192,139,12,2,Standard Class
734,3,6,41.04,6,1.8,0.0,2811,192,139,12,1,Standard Class
735,3,6,256.784,1,15.16,0.2,2811,192,139,12,0,Standard Class
736,1,6,19.52,2,4.94,0.2,2391,331,139,10,0,First Class
737,1,6,9.81,5,0.88,0.7,2391,331,139,10,1,First Class
738,1,6,213.216,3,33.33,0.2,2391,331,139,10,0,First Class
739,3,6,10.68,4,0.86,0.0,2262,273,139,6,0,Standard Class
740,3,6,17.34,3,0.39,0.0,2262,273,139,6,1,Standard Class
741,3,6,3.38,1,0.22,0.0,2262,273,139,6,1,Standard Class
742,0,6,149.95,5,45.24,0.0,2715,351,139,10,2,First Class
743,3,6,779.796,2,56.75,0.4,733,738,139,6,2,Standard Class
744,3,6,12.96,2,0.67,0.0,2807,192,139,12,1,Standard Class
745,0,6,25.584,2,7.86,0.2,2261,700,139,6,1,First Class
746,0,6,464.0,5,123.97,0.0,2261,700,139,6,2,First Class
747,0,6,235.95,3,73.89,0.0,2261,700,139,6,1,First Class
748,0,6,39.96,4,12.9,0.0,2261,700,139,6,1,First Class
749,3,6,719.952,6,42.38,0.2,1403,977,139,3,2,Standard Class
750,3,6,755.944,7,40.53,0.2,1403,977,139,3,2,Standard Class
751,3,6,11.98,5,0.66,0.8,1403,977,139,3,1,Standard Class
752,3,6,0.898,1,0.04,0.8,1403,977,139,3,1,Standard Class
753,1,6,10.896,3,1.41,0.2,683,435,139,3,1,Second Class
754,1,6,62.28,4,4.74,0.0,2176,700,139,6,1,Standard Class
755,3,6,1007.94,7,47.7,0.2,2899,1045,139,12,2,Standard Class
756,3,6,63.924,7,6.25,0.7,1042,738,139,6,1,Standard Class
757,3,6,6.936,3,0.5,0.2,987,977,139,3,1,Standard Class
758,3,6,4.428,3,0.23,0.8,987,977,139,3,1,Standard Class
759,1,6,16.448,2,1.82,0.2,1381,977,139,3,1,Standard Class
760,3,6,5.95,1,0.35,0.0,2843,351,139,10,2,Standard Class
761,3,6,15.24,3,0.65,0.0,2843,351,139,10,1,Standard Class
762,3,6,58.112,2,4.08,0.2,1087,977,139,3,2,Standard Class
763,3,6,100.792,1,8.21,0.2,1087,977,139,3,2,Standard Class
764,3,6,66.112,4,2.37,0.6,1087,977,139,3,0,Standard Class
765,3,6,30.28,2,2.45,0.0,2899,1045,139,12,1,Standard Class
