Row ID,Order ID,Product ID,Sales,Quantity,Discount,Profit,Shipping Cost
359,US-2013-151379,OFF-FA-10003595,9.216,2,0.4,-1.264,2.081
360,US-2013-151379,OFF-FA-10001567,16.884,3,0.4,0.504,3.696
361,MX-2012-131870,OFF-EN-10004410,81.9,3,0,32.76,3.823
362,MX-2012-131870,OFF-PA-10004190,18.52,1,0,8.32,1.117
363,MX-2012-131870,TEC-AC-10000376,820.7,5,0,352.9,83.517
364,MX-2012-131870,OFF-BI-10003975,10.16,2,0,4.04,0.574
365,MX-2013-121531,FUR-CH-10004920,394.92,9,0,51.3,52.308
366,MX-2013-121531,TEC-PH-10002647,244,5,0,56.1,23.651
367,US-2013-133081,FUR-FU-10002104,148.344,7,0.4,-7.476,17.8
368,US-2013-128013,OFF-SU-10002466,38.904,2,0.4,-16.896,8.156
369,US-2013-128013,TEC-CO-10004589,300.483,2,0.402,-116.597,28.149
370,US-2013-128013,TEC-CO-10001933,713.151,6,0.402,-264.849,94.466
371,MX-2014-131366,OFF-SU-10003474,73.02,3,0,14.58,13.881
372,MX-2014-131366,FUR-BO-10004142,1168.4,5,0.2,306.7,47.811
373,MX-2014-131366,TEC-PH-10003945,111.22,1,0,1.1,21.725
374,MX-2014-131366,FUR-CH-10002132,273.472,4,0.2,95.712,39.124
375,MX-2014-131366,FUR-FU-10004013,19.08,2,0.4,-12.12,2.022
376,MX-2012-119333,TEC-AC-10001696,127.2,6,0.2,31.8,13.342
377,MX-2012-119333,OFF-SU-10002189,105.088,4,0.2,39.408,17.331
378,MX-2012-167794,TEC-AC-10001765,228.78,3,0,11.4,8.545
379,MX-2011-137652,FUR-BO-10002300,1369.2,5,0,670.9,89.12
380,MX-2011-137652,FUR-BO-10003326,197.92,2,0,45.52,15.248
381,MX-2011-137652,OFF-ST-10000836,144.56,4,0,12.96,12.976
382,MX-2012-110352,OFF-BI-10003400,32,4,0,5.12,3.097
383,US-2012-148425,OFF-AR-10001423,113.76,5,0.4,-51.24,12.784
384,US-2012-148425,OFF-AR-10002335,62.136,3,0.4,-39.384,9.054
385,US-2012-148425,OFF-FA-10001128,23.076,3,0.4,-3.864,3.244
386,MX-2011-145135,TEC-CO-10004981,143.52,3,0.402,9.12,16.201
387,MX-2011-168774,FUR-CH-10002727,172.3,5,0,84.4,13.044
388,MX-2011-139983,OFF-LA-10000692,12.32,2,0,1.44,1.672
389,MX-2013-117688,TEC-AC-10001246,196.1,5,0,41.1,15.361
390,MX-2014-131149,TEC-PH-10001917,262.14,3,0,5.22,17.799
391,MX-2012-148054,OFF-ST-10004017,52.224,2,0.2,18.264,6.984
392,MX-2012-148054,OFF-ST-10000650,26.08,2,0.2,5.52,3.419
393,MX-2012-148054,TEC-CO-10004152,136.937,2,0.202,-3.7832,22.407
394,MX-2012-148054,OFF-FA-10002084,34.96,5,0.2,-8.74,4.669
395,MX-2012-148054,FUR-BO-10002325,659.424,4,0.4,-219.856,111.225
396,MX-2012-148054,OFF-BI-10004145,4.832,2,0.2,1.232,0.74
397,MX-2014-118689,OFF-SU-10004780,23.28,1,0,1.86,1.86
398,MX-2014-139367,FUR-CH-10000430,219.456,3,0.2,24.636,27.298
399,MX-2014-139367,OFF-AR-10000845,30.24,3,0,11.76,1.065
400,MX-2014-139367,OFF-SU-10001132,52,2,0,16.12,8.331
401,US-2013-117555,OFF-ST-10001010,554.16,5,0.2,-124.74,85.442
402,MX-2011-147284,OFF-PA-10002372,99,5,0,13.8,6.286
403,MX-2014-105557,OFF-ST-10003858,457.8,5,0,54.9,3.46
404,MX-2014-105557,OFF-FA-10001684,36.5,5,0,13.5,3.867
405,US-2014-139444,OFF-LA-10002183,5.488,1,0.2,-0.412,0.49
406,MX-2012-162656,FUR-FU-10004013,132.552,7,0.4,15.372,4.85
407,MX-2013-157672,OFF-BI-10000029,138.08,4,0,45.52,22.978
408,MX-2013-157672,TEC-MA-10004587,1035.3,5,0,352,188.013
409,MX-2014-120334,OFF-AP-10003477,47.36,1,0,0,3.732
410,MX-2014-120334,TEC-PH-10003870,182.24,2,0,21.84,15.439
411,US-2014-158813,OFF-BI-10004145,3.624,4,0.7,-3.576,0.237
412,US-2014-158813,FUR-TA-10001602,402.96,4,0.7,-725.36,25.201
413,MX-2012-148131,OFF-LA-10000692,12.32,2,0,1.44,1.047
414,MX-2012-148131,TEC-PH-10000169,426.04,1,0,174.66,19.077
415,MX-2013-117254,TEC-AC-10000151,124.5,5,0,37.3,9.785
416,MX-2013-117254,OFF-EN-10000075,66.96,2,0,20.72,5.988
417,US-2013-135951,TEC-AC-10001055,68.796,3,0.4,-45.864,3.858
418,US-2012-153983,OFF-BI-10003009,23.928,4,0.7,-39.912,2.135
419,MX-2014-114930,FUR-FU-10001142,67.08,2,0,10.04,7.761
420,MX-2014-120215,OFF-BI-10002222,15.28,2,0,1.96,1.016
421,MX-2014-106901,OFF-AR-10004010,243.6,14,0,102.2,47.538
422,MX-2014-106901,OFF-FA-10002084,17.48,2,0,0,1.684
423,MX-2014-106901,FUR-CH-10002555,516,6,0,175.44,37.155
424,MX-2014-106901,FUR-TA-10002433,1773.72,6,0,212.76,205.114
425,MX-2012-159702,OFF-LA-10004370,17.28,3,0,6,1.085
426,US-2013-106845,FUR-FU-10001317,68.076,3,0.4,-22.704,15.849
427,MX-2013-161347,FUR-FU-10002698,39.144,2,0.4,4.544,2.087
428,MX-2013-161347,OFF-ST-10003164,62.5,5,0,26.8,2.565
429,US-2014-140424,OFF-EN-10001443,23.616,4,0.4,-0.064,2.261
430,US-2014-140424,OFF-EN-10003352,12.012,1,0.4,1.592,1.904
431,MX-2013-148432,OFF-SU-10003157,19.2,2,0.4,1.28,2.915
432,MX-2012-164777,TEC-PH-10001677,221.4,5,0,48.7,11.838
433,US-2012-121538,TEC-PH-10003177,98.592,2,0.4,-14.808,5.076
434,MX-2013-148005,OFF-ST-10004976,987.56,7,0,29.54,93.745
435,MX-2013-116050,OFF-PA-10004386,119.16,6,0,15.48,8.363
436,MX-2013-116050,FUR-CH-10001819,90.76,2,0,38.08,5.665
437,US-2011-122651,FUR-TA-10002088,182.214,3,0.7,-267.306,18.539
438,US-2011-122651,OFF-BI-10001199,1.788,1,0.7,-2.872,0.084
439,MX-2013-136826,TEC-PH-10003457,870.24,2,0,295.88,111.754
440,MX-2013-136826,OFF-AR-10001812,113.68,7,0,54.46,6.463
441,MX-2012-165974,TEC-CO-10003694,1011.97,4,0.002,58.772,61.013
442,MX-2013-138219,FUR-FU-10001317,37.82,1,0,7.56,3.255
443,MX-2013-138219,OFF-ST-10002164,424.2,3,0,135.72,23.095
444,MX-2013-165939,OFF-EN-10001939,96.3,5,0,3.8,2.811
445,MX-2011-168914,TEC-AC-10001246,156.88,4,0,32.88,24.62
446,MX-2011-168914,OFF-BI-10000765,3.94,1,0,0.74,0.528
447,MX-2012-133893,OFF-ST-10003729,33.96,3,0,5.76,2.682
448,MX-2012-133893,OFF-BI-10004428,8.86,1,0,1.24,0.559
449,US-2012-110716,FUR-CH-10001658,199.392,6,0.2,-37.488,8.65
450,US-2012-110716,OFF-SU-10001476,49.56,3,0,12.84,3.511
451,US-2012-110716,OFF-BI-10000517,33.3,3,0,16.62,2.835
452,MX-2014-136973,FUR-BO-10002235,463.104,6,0.2,92.544,50.131
453,MX-2014-136973,TEC-CO-10004171,447.743,4,0.002,178.543,54.013
454,MX-2011-157084,OFF-BI-10000325,23.1,3,0,1.38,3.811
455,MX-2011-157084,OFF-EN-10002778,19.2,4,0,4.56,0.196
456,MX-2014-159863,TEC-CO-10002523,575.926,6,0.002,235.366,70.85
457,MX-2014-159863,TEC-CO-10001818,195.528,2,0.002,13.2882,14.785
458,MX-2014-154480,OFF-SU-10000926,92.4,3,0,34.14,2.235
459,MX-2014-154480,FUR-TA-10004937,2320.64,5,0.2,-203.06,130.77
460,MX-2011-128083,OFF-EN-10003661,13.296,4,0.4,0.416,4.296
461,MX-2014-132507,OFF-LA-10000236,35.44,4,0,0,2.154
462,MX-2014-132507,OFF-ST-10001890,96.9,3,0,41.64,6.567
463,MX-2014-132507,FUR-FU-10002696,90.624,2,0.4,-18.136,6.494
464,MX-2011-158680,FUR-FU-10000850,66.88,2,0,32.76,2.84
465,MX-2014-131730,OFF-PA-10003513,29.88,2,0,13.44,1.746
466,MX-2012-123358,FUR-BO-10004472,485,2,0,242.48,54.727
467,MX-2012-123358,FUR-TA-10001595,143.616,1,0.2,-19.764,7.071
468,MX-2012-123358,TEC-PH-10004597,91.1,1,0,4.54,5.755
469,MX-2013-160115,OFF-AR-10003989,51.66,3,0,22.68,7.224
470,MX-2012-145128,OFF-LA-10001294,32.5,5,0,13.6,11.704
471,MX-2011-146024,TEC-PH-10004048,336.36,3,0,36.96,6.056
472,MX-2014-119424,OFF-BI-10000827,41.36,4,0,11.12,2.226
473,MX-2014-147354,OFF-PA-10001878,157,5,0,18.8,13.405
474,MX-2014-147354,TEC-PH-10002708,246.3,3,0,39.36,15.561
475,MX-2013-123463,OFF-EN-10002559,20.8,4,0,7.84,3.533
476,MX-2013-123463,OFF-EN-10000084,98.5,5,0,49.2,10.467
477,MX-2013-123463,OFF-ST-10003858,183.12,2,0,21.96,17.843
478,MX-2013-123463,OFF-PA-10004190,74.08,4,0,33.28,11.583
479,MX-2013-123463,OFF-BI-10004969,140.24,4,0,65.84,14.014
480,MX-2013-123463,FUR-CH-10002780,1869.72,6,0,205.56,318.169
481,MX-2013-123463,OFF-AR-10000019,25.24,2,0,10.32,2.028
482,MX-2012-133732,OFF-FA-10002286,19.88,2,0,9.72,5.435
483,US-2014-116869,OFF-BI-10004305,8.208,3,0.4,-2.352,0.643
484,US-2014-116869,FUR-FU-10000705,177.792,4,0.4,-94.848,13.14
485,MX-2013-159520,FUR-CH-10004572,501.248,2,0.2,37.568,64.678
486,MX-2012-162915,OFF-AR-10003291,87.936,3,0.2,25.236,7.434
487,MX-2012-162915,OFF-BI-10004177,31.456,2,0.2,9.016,2.694
488,MX-2012-129224,OFF-ST-10003409,358.96,4,0,104.08,35.779
490,MX-2013-160997,OFF-FA-10000470,14.6,2,0,5.68,0.808
491,MX-2013-160997,OFF-EN-10000139,78.3,5,0,13.3,6.932
492,MX-2013-160997,OFF-LA-10000203,8.88,2,0,3.72,0.477
493,MX-2011-151498,FUR-CH-10003697,78.44,2,0,8.6,8.32
494,MX-2013-153094,FUR-CH-10002653,229.44,3,0.2,0,13.042
495,MX-2013-153094,FUR-CH-10002727,55.136,2,0.2,19.976,2.867
496,MX-2011-109365,TEC-AC-10001076,47.7,1,0,21.94,3.255
497,US-2014-154627,OFF-EN-10004989,64.8,6,0.4,-35.64,10.839
498,MX-2012-167122,FUR-CH-10002547,183.42,3,0,20.16,23.55
499,MX-2012-167122,TEC-CO-10000344,1219.62,7,0.002,266.356,103.256
500,MX-2011-125045,OFF-AP-10003561,1124.26,7,0.2,252.896,286.463
501,MX-2013-142118,FUR-FU-10004015,63.04,2,0,22.68,4.438
502,MX-2013-142118,OFF-AR-10002824,70.48,4,0,17.6,6.189
503,US-2014-135160,FUR-BO-10001739,826.56,5,0.4,-303.14,85.307
504,US-2014-135160,OFF-ST-10001440,135.576,7,0.4,15.736,20.149
505,US-2014-131786,OFF-BI-10000126,10.188,3,0.4,-2.772,0.424
506,US-2012-142475,FUR-CH-10001332,198.24,7,0.2,-17.36,24.386
507,MX-2012-122329,TEC-PH-10002102,202.56,4,0,95.2,21.064
508,MX-2012-122329,OFF-EN-10002710,102.72,3,0,8.16,9.462
509,MX-2012-122329,TEC-CO-10003346,2014.36,8,0.002,419.803,243.059
510,MX-2012-122329,TEC-AC-10001311,163.38,3,0,75.12,9.138
511,MX-2012-118080,FUR-FU-10003297,144.68,2,0,13,11.847
512,MX-2012-118080,OFF-ST-10002781,687.36,8,0,261.12,51.533
513,MX-2014-157798,TEC-CO-10001309,758.859,3,0.002,21.2792,106.691
514,MX-2014-157798,OFF-EN-10004560,22.6,2,0,7.44,2.085
515,MX-2014-157798,OFF-BI-10003373,163.2,5,0,45.6,20.079
516,MX-2014-157798,OFF-EN-10004057,82.7,5,0,1.6,8.166
517,US-2014-127292,OFF-BI-10001254,78.72,4,0.4,-23.68,11.681
518,US-2014-127292,OFF-EN-10000857,76.5,5,0.4,-5.1,12.319
519,US-2014-127292,OFF-LA-10000203,13.32,5,0.4,0.42,1.512
520,MX-2011-128699,FUR-BO-10001946,332.28,3,0,3.3,49.688
524,MX-2012-151911,OFF-LA-10002258,4.52,1,0,1.12,0.481
525,MX-2013-144141,FUR-FU-10000140,308.34,9,0,89.28,29.623
526,MX-2013-144141,TEC-AC-10001055,152.88,4,0,0,22.008
527,MX-2013-144141,OFF-ST-10000650,48.9,3,0,18.06,0.771
528,MX-2013-168858,FUR-BO-10003631,198.64,2,0,51.64,22.47
529,MX-2014-100090,OFF-ST-10004532,447.2,5,0,147.5,77.149
530,MX-2014-118766,OFF-FA-10001029,74.16,9,0,3.6,3.991
531,MX-2014-118766,FUR-FU-10002696,679.68,9,0,190.26,56.237
532,MX-2013-149916,TEC-AC-10002013,481.52,13,0,100.88,88.202
533,MX-2013-149916,OFF-BI-10003883,50.5,5,0,15.1,8.371
534,MX-2013-149916,OFF-ST-10002343,161.6,5,0,71.1,20.006
535,MX-2012-154179,FUR-BO-10001476,100.54,1,0,18.08,5.717
536,MX-2012-154179,FUR-CH-10003107,347.88,3,0,97.38,28.101
537,MX-2012-154179,TEC-AC-10001221,341.6,5,0,88.8,25.723
538,MX-2012-154179,FUR-FU-10001161,173.2,5,0,71,15.283
539,MX-2012-154179,OFF-FA-10000801,18.6,2,0,6.12,2.214
540,MX-2012-154179,OFF-AP-10004191,1324.88,4,0,423.92,87.285
541,MX-2012-154179,TEC-CO-10004367,1761.87,7,0.002,526.089,120.855
542,US-2013-130813,OFF-ST-10001954,122.4,5,0.4,-24.5,19.086
543,US-2013-130813,FUR-CH-10003514,119.472,2,0.4,-35.848,24.947
544,MX-2013-141852,OFF-BI-10004654,60.9,3,0,15.78,6.209
545,MX-2013-141852,FUR-CH-10001114,92.448,3,0.2,28.848,6.157
546,MX-2013-124898,OFF-PA-10000863,40.8,4,0,0,1.565
547,US-2014-151526,OFF-SU-10003371,17.484,1,0.4,-11.656,2.008
548,US-2013-117674,OFF-BI-10000501,24.528,4,0.4,-11.472,2.724
549,US-2013-117674,OFF-ST-10001393,45.912,2,0.4,-26.808,1.733
550,MX-2011-154116,OFF-SU-10001368,22.26,3,0,9.3,1.753
551,MX-2011-154116,FUR-BO-10002352,231.936,3,0.2,23.136,18.979
552,MX-2012-139514,TEC-CO-10000137,2276.04,9,0.002,542.639,146.557
553,MX-2013-154228,OFF-EN-10001861,81.96,6,0,31.92,4.055
554,US-2014-139941,FUR-FU-10004338,15.144,2,0.4,-1.536,3.243
555,US-2014-139941,OFF-BI-10003883,60.6,6,0,18.12,24.614
556,US-2014-139941,OFF-AR-10002650,15.68,1,0,7.04,6.081
557,US-2014-139941,TEC-AC-10000890,345.28,2,0,117.36,89.69
558,US-2014-139941,FUR-BO-10004162,183.136,2,0.2,48.056,47.837
559,US-2014-139941,TEC-AC-10004434,59.22,3,0,28.98,21.527
560,MX-2011-132815,OFF-BI-10000501,20.44,2,0,2.44,2.143
561,US-2013-137589,TEC-AC-10002357,170.112,12,0.6,-85.248,7.841
562,US-2013-137589,FUR-BO-10001498,219.792,2,0.6,-126.408,32.743
563,MX-2014-101378,TEC-PH-10003636,84.06,1,0,18.48,3.806
564,MX-2014-101378,FUR-FU-10003408,44.34,3,0,10.62,5.253
565,MX-2014-101378,TEC-MA-10000124,231.44,2,0,39.32,23.895
566,MX-2014-100811,FUR-BO-10004725,412.896,2,0.2,20.616,14.953
567,US-2014-100237,TEC-AC-10002799,83.016,2,0.4,-12.464,10.791
568,US-2014-100237,OFF-EN-10003728,66.72,4,0.4,-25.6,6.474
569,MX-2013-130785,OFF-LA-10002183,34.3,5,0,4.8,5.834
570,MX-2012-131569,OFF-FA-10002991,17.52,2,0,3.84,1.762
571,MX-2012-100461,TEC-PH-10004970,148.8,3,0,35.7,6.879
572,MX-2014-147655,TEC-AC-10003615,343.8,2,0,106.56,21.42
573,MX-2014-147655,TEC-AC-10002308,225.24,3,0,58.56,30.553
574,MX-2012-106740,TEC-CO-10003135,378.322,3,0.002,165.982,26.134
575,MX-2012-106740,OFF-SU-10001831,47.22,3,0,22.62,1.907
576,MX-2013-121153,OFF-AR-10003829,102.9,7,0,27.72,6.867
577,MX-2013-108952,FUR-CH-10002033,1015.68,4,0.2,101.52,48.081
578,MX-2011-158204,OFF-AR-10003077,36.84,2,0,12.88,5.482
579,MX-2011-158204,TEC-CO-10000956,477.124,3,0.002,147.244,80.322
580,MX-2011-158204,FUR-FU-10003297,506.38,7,0,45.5,53.56
581,MX-2011-158204,FUR-BO-10000567,2325.28,8,0,511.52,347.815
582,MX-2011-158204,OFF-ST-10002362,193.8,6,0,73.56,34.002
583,MX-2011-158204,OFF-AP-10001402,137.22,3,0,64.44,12.932
584,MX-2011-158204,OFF-BI-10001598,3.18,1,0,1.42,0.558
585,MX-2011-158204,OFF-EN-10004909,53.84,4,0,24.16,5.703
586,MX-2011-158204,OFF-LA-10002673,4.5,1,0,2.16,0.682
587,MX-2014-129525,OFF-ST-10004296,80,5,0,34.4,2.968
588,US-2014-136497,OFF-ST-10001010,332.496,4,0.4,-210.624,61.009
589,US-2014-136497,TEC-CO-10003541,488.626,5,0.402,-165.074,75.536
590,US-2011-132899,OFF-EN-10002226,8.784,3,0.4,-4.836,0.315
591,US-2011-132899,OFF-ST-10001374,121.5,5,0.4,-48.6,5.407
592,US-2011-132899,TEC-PH-10002871,138.696,2,0.4,-25.464,20.401
593,US-2011-132899,OFF-AR-10001991,44.94,5,0.4,0.74,5.405
594,US-2011-132899,TEC-AC-10002760,80.064,2,0.4,-53.376,7.557
595,US-2011-132899,FUR-FU-10003283,20.112,2,0.4,-1.688,3.657
596,US-2011-132899,FUR-CH-10004783,67.608,3,0.4,-29.352,5.653
597,MX-2012-127166,OFF-AR-10004772,40.26,3,0,8.04,6.335
598,MX-2014-121552,OFF-ST-10001066,17.632,2,0.2,5.912,0.963
599,MX-2014-121552,TEC-MA-10003471,29.808,2,0.7,-36.792,2.468
600,MX-2014-121552,FUR-CH-10004844,178.08,2,0.2,-44.52,6.122
601,US-2014-129357,OFF-FA-10003496,9.456,2,0.4,-4.264,0.991
602,US-2014-129357,OFF-AR-10001072,9.888,2,0.4,-4.312,1.912
603,MX-2014-103002,OFF-ST-10003997,183.72,2,0,75.32,37.032
604,MX-2014-125164,OFF-LA-10004312,5.76,1,0,0,0.572
605,MX-2014-125164,OFF-EN-10004410,245.7,9,0,98.28,30.74
606,MX-2014-125164,OFF-SU-10004658,40,2,0,9.6,4.448
607,MX-2014-125164,OFF-AR-10001752,23.88,3,0,1.38,3.61
608,MX-2014-125164,OFF-ST-10002362,32.3,1,0,12.26,2.957
609,MX-2014-162306,OFF-PA-10002927,130.44,6,0,28.68,6.918
610,MX-2011-149258,OFF-LA-10002068,36.3,5,0,11.9,5.562
611,MX-2014-134733,OFF-AR-10002583,129.22,7,0,10.22,21.689
612,MX-2014-124016,OFF-SU-10002323,92.82,3,0,0,3.264
613,MX-2014-124016,FUR-CH-10000892,3445.34,14,0.2,-775.376,118.721
614,MX-2012-128167,FUR-BO-10000502,292.34,1,0,46.76,13.062
615,MX-2012-128167,TEC-PH-10003254,44.34,1,0,13.74,4.107
616,MX-2012-128167,OFF-FA-10002286,19.88,2,0,9.72,0.315
617,MX-2013-115805,OFF-AP-10000407,704.92,2,0,190.32,60.831
618,US-2011-122385,OFF-EN-10004870,105.52,5,0.2,-2.68,7.138
619,US-2011-122385,OFF-AR-10003096,148.224,6,0.2,12.864,15.355
620,MX-2013-156062,TEC-CO-10002009,752.512,3,0.002,134.212,139.487
621,MX-2013-156062,OFF-BI-10004654,81.2,4,0,21.04,18.861
622,MX-2013-156062,TEC-CO-10000262,882.032,9,0.002,148.352,227.629
623,MX-2011-147718,OFF-SU-10002466,129.68,4,0,18.08,15.368
624,MX-2011-147718,OFF-SU-10002215,18.4,2,0,5.32,3.028
625,MX-2011-147718,OFF-ST-10002371,660.8,7,0,6.58,78.064
626,MX-2011-147718,OFF-PA-10003718,26.88,3,0,12.06,4.831
627,US-2014-112690,FUR-FU-10004015,56.736,3,0.4,-3.804,9.952
628,US-2014-163251,OFF-PA-10000032,24.984,2,0.4,-1.696,0.424
629,MX-2014-129154,OFF-SU-10001851,9.52,1,0,2.94,0.334
630,MX-2013-156447,TEC-PH-10003560,369.84,3,0,25.86,16.372
631,MX-2013-156447,OFF-PA-10001178,132.58,7,0,56.98,8.043
632,US-2012-111689,FUR-FU-10001317,68.076,3,0.4,-22.704,5.566
633,US-2012-111689,OFF-ST-10002538,94.72,1,0,37.88,8.133
634,MX-2014-102708,FUR-CH-10003485,221.2,2,0,59.72,6.594
635,MX-2011-103709,FUR-BO-10001390,205.524,3,0.4,6.804,18.981
636,MX-2012-148404,OFF-ST-10004381,795.6,6,0,190.92,177.153
637,MX-2012-148404,FUR-FU-10004915,142.56,2,0,1.4,43.396
638,US-2013-132325,FUR-CH-10004547,42.408,2,0.4,-24.032,3.379
639,US-2013-132325,TEC-CO-10004398,207.697,2,0.402,6.21736,20.259
640,MX-2014-112704,TEC-CO-10002700,204.831,2,0.202,40.5506,40.046
641,MX-2012-145352,FUR-BO-10001201,461.104,7,0.2,132.524,142.408
642,MX-2012-145352,FUR-FU-10004598,20.232,2,0.4,-13.168,3.991
643,MX-2014-120579,OFF-AP-10003287,3044.8,8,0,91.2,235.076
644,MX-2014-120579,TEC-CO-10004171,783.55,7,0.002,312.45,65.41
645,MX-2014-120579,OFF-FA-10003605,48.4,5,0,6.7,2.809
646,MX-2014-124674,OFF-ST-10001991,221.62,7,0,97.44,34.459
647,MX-2014-124674,FUR-FU-10001765,42.84,2,0.4,-22.16,7.674
648,MX-2014-159555,OFF-EN-10002896,26,2,0,6.24,4.55
649,MX-2014-159555,OFF-PA-10003718,26.88,3,0,12.06,1.795
650,MX-2014-141740,FUR-CH-10003354,840.56,7,0,243.74,149.939
651,MX-2014-141740,FUR-FU-10000885,14.82,1,0,2.8,0.829
652,US-2014-165750,FUR-FU-10004117,20.064,1,0.4,-3.016,0.953
653,US-2014-165750,FUR-CH-10004844,267.12,4,0.4,-178.08,6.569
654,US-2014-165750,OFF-AP-10001885,32.64,2,0.4,-17.96,2.335
655,US-2013-151225,OFF-ST-10003056,65.1,7,0.4,-38.08,1.905
656,US-2013-151225,OFF-BI-10003934,121.32,6,0.4,-40.44,6.389
657,US-2013-151225,FUR-BO-10003463,97.632,2,0.4,-56.968,7.126
658,US-2013-151225,OFF-ST-10000619,157.584,2,0.4,-15.776,5.945
659,US-2013-151225,OFF-PA-10000994,21.312,2,0.4,-0.008,2.484
660,US-2013-151225,OFF-FA-10003961,44.928,8,0.4,-0.832,4.544
661,US-2013-151225,OFF-LA-10000990,8.616,2,0.4,1.256,0.131
662,MX-2012-120089,TEC-CO-10002434,381.915,3,0.002,79.5746,21.442
663,MX-2014-153689,OFF-FA-10003929,107.4,10,0,28.8,4.892
664,US-2012-146206,FUR-BO-10003768,400.032,9,0.6,-280.188,13.768
665,US-2012-146206,TEC-CO-10002009,500.167,5,0.602,-530.333,13.75
666,US-2011-157238,TEC-PH-10001427,64.824,2,0.4,-16.216,4.666
667,MX-2014-130995,TEC-CO-10000372,484.03,5,0.002,47.53,47.272
668,MX-2014-130995,OFF-SU-10004662,29.28,1,0,11.4,1.205
669,MX-2012-169229,OFF-BI-10002455,105.4,5,0,15.8,12.566
670,MX-2013-152709,OFF-LA-10000560,23.2,4,0,7.6,1.398
671,MX-2013-163797,FUR-CH-10002882,170.96,4,0,70.08,15.077
672,MX-2013-163797,OFF-FA-10001427,74.72,8,0,3.68,9.937
673,US-2012-142230,FUR-BO-10002383,235.116,3,0.4,-27.444,27.784
674,US-2012-142230,TEC-AC-10000151,59.76,4,0.4,-10,0.45
675,US-2012-142230,OFF-EN-10001616,38.736,6,0.4,-10.344,4.659
676,US-2012-142230,FUR-FU-10000705,311.136,7,0.4,-165.984,65.804
677,US-2012-142230,OFF-EN-10001538,37.62,5,0.4,-13.18,1.917
678,MX-2014-142629,FUR-TA-10003497,359.648,2,0.2,125.848,32.739
679,US-2013-159590,OFF-AR-10000719,25.704,2,0.4,-17.136,0.373
680,MX-2012-148180,OFF-EN-10003529,34.98,3,0,9.06,5.519
681,MX-2014-118381,FUR-BO-10003688,201.648,3,0.2,55.428,13.839
682,MX-2012-109827,OFF-BI-10003022,57.6,3,0,17.28,13.753
683,MX-2012-109827,FUR-FU-10000585,25.4,2,0,0.48,6.941
684,MX-2013-161067,OFF-ST-10002902,963.2,7,0,423.78,70.143
685,MX-2012-118171,OFF-AP-10003956,167.28,3,0,10.02,30.058
686,MX-2012-118171,TEC-AC-10003159,513.12,3,0,112.86,69.28
687,MX-2014-108042,OFF-BI-10001895,239.96,7,0,91.14,18.012
688,MX-2014-108042,TEC-CO-10002617,1053.69,5,0.002,441.288,66.067
689,MX-2014-108042,OFF-BI-10004195,30.3,3,0,2.1,2.396
690,MX-2013-107167,OFF-LA-10002015,4.32,1,0,2.06,0.123
691,MX-2013-107167,FUR-CH-10003354,96.064,1,0.2,10.804,6.76
692,MX-2013-151568,TEC-AC-10004451,127.7,5,0,35.7,9.362
693,MX-2013-151568,OFF-FA-10000455,8.64,1,0,3.18,1.413
694,MX-2013-151568,TEC-PH-10002815,2120.8,5,0,275.7,207.892
695,US-2011-121860,FUR-FU-10000488,6.984,1,0.4,-0.936,0.33
696,US-2011-121860,OFF-FA-10004449,80.36,7,0,3.08,4.845
697,MX-2013-105228,OFF-LA-10000598,10.76,2,0,4.16,1.532
698,MX-2013-117016,OFF-ST-10002251,151.76,4,0,75.84,57
699,MX-2013-117016,OFF-AR-10003816,33.72,3,0,9.06,10.736
700,MX-2014-110961,OFF-BI-10004145,9.06,5,0.4,0.06,2.219
701,MX-2014-110961,TEC-CO-10004521,247.751,5,0.402,15.6514,21.668
702,MX-2014-110961,OFF-ST-10001598,23.616,3,0.4,-0.804,5.969
703,MX-2014-161487,TEC-AC-10004043,155.7,5,0,62.2,5.799
704,MX-2012-143826,OFF-ST-10004638,169.28,2,0,59.24,14.342
705,MX-2013-118885,OFF-FA-10002163,18.64,2,0,2.76,3.937
706,MX-2013-118885,OFF-EN-10003560,16.72,2,0,1.48,2.241
707,MX-2013-118885,OFF-SU-10000164,115.5,5,0,50.8,34.451
708,MX-2012-104458,OFF-PA-10002473,113.2,5,0,12.4,5.695
709,MX-2012-104458,OFF-ST-10004930,108.48,3,0,21.66,5.018
710,MX-2012-104458,TEC-PH-10002392,185.8,2,0,79.88,10.954
711,MX-2012-104458,FUR-FU-10000850,140.448,7,0.4,21.028,13.708
712,US-2013-157175,FUR-FU-10003507,44.64,6,0.5,-23.28,8.844
713,US-2013-157175,OFF-EN-10000251,5.824,1,0.2,-1.096,0.69
714,US-2013-157175,TEC-AC-10001082,222.56,5,0.2,-39.04,31.312
715,US-2013-157175,FUR-CH-10000414,57.504,2,0.2,-10.096,4.893
716,MX-2014-141201,FUR-CH-10000105,69.648,3,0.2,20.868,12.902
717,MX-2014-141201,OFF-PA-10002328,45.5,5,0,2.7,2.364
718,MX-2013-134187,OFF-BI-10002455,105.4,5,0,15.8,5.898
719,MX-2013-134187,OFF-BI-10001504,100.68,3,0,14.04,2.607
720,MX-2013-134187,TEC-AC-10004451,127.7,5,0,35.7,5.614
721,MX-2011-112130,OFF-PA-10001283,22.24,2,0,9.32,2.677
722,MX-2012-151673,FUR-FU-10004339,293.44,4,0,67.44,25.671
